Código;descricao_insumo;descricao_detalhes;Descrição;Descrição Família Insumo;Descrição Conta Financeira
1804;DESPESA COM ALIMENTAÇÃO;LEITE DE COCO 200ML;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;EXTRATO DE TOMATE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MAIONESE HELLMANS 200G;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MAIONESE HELLMANS 400G;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CANELA PO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;DUZIA DE OVOS;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;DUZIA OVOS DO CODORNA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LEITE EM PO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PRATO DESCARTAVEL 15CM;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PRATO DESCARTAVEL 18CM;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COPO DESCARTAVEL 200 ML;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ESPETO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GARFO DESCARTAVEL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COLHER DESCARTAVEL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REFRIG LARANJA 2LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REFRIG UV 2LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REFRIG GUARANA 2LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REFRIG TUCHAUA 2 LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REFRIG COCA COLA 2LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COPO PLASTICO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BATATA INGLESA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ABACATE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CENOURA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REPOLHO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PEPINO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ALHO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PIMENTINHA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;RACAO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ALFACE COMUM;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CHEIRO VERDE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GUARDANAPO TIPO 01;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GUARDANAPO TIPO 2;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PRATO DESCARTAVEL 21 CM;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COLHER TIPO 01;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GARFO TIPO 01;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BATATA PALHA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PIMENTAO VERDE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PIMENTAO VERMELHO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LOMBO SUINO RESF C/PELE E C/OSSO KG;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LING SUINO BORRUSSIA BOLIN KG;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PICANHA BOV KG;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MEIO ASA FGO AVE SERRA 700G BDJ TEMP;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CERV SKOL 473ML LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CERV BRAHMA CHOPP 473ML LT;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COPO DESCARTAVEL 150ML;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BISCOTO TIPO 01;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BISCOITO TIPO 02 360 GRAMAS;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BISCOITO TIPO 03 400 GRAMAS;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;POTE 1,5 LT 26/08/2025 - 16:27:00 SIENGE / SOFTPLAN 22 de 36 Detalhes de Insumos Tabela 9 - GUERRERO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;SANDUICHE BURGUER;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PIZZA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CARNE ALCATRA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CARNE CONTRA FILE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CARNE BISTECA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CORAÇÃO FRANGO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CARNE PICANHA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LINGUIÇA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COXINHA ASA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CARRE SUINO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ADOÇANTE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BALA AMENDOIM;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MIX DE CASTANHA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CHÁ CAMOMILA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CHÁ HORTELÃ;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;KIWI;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MILHO DE PIPOCA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PÃO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CATCHUP;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ISQUEIRO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;POTE 800G CAFE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BISCOITO CASTANHA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TORRADA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ESPUMANTE -BRANCO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PROTECT BAG;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GELADINHOS;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MANJAR;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;NOZES;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PAO DE MEL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CAFE EM PO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ARROZ RIZON;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MACARRAO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BATATA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;FRANGO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;FEIJAO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TOMATE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ATUM RAL CAPONE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BISCOITO CRACKERS;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BOLO DE CENOURA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BOLO DE ABACAXI;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CEBOLINHA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;FRALDA DESCARTAVÉL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MAÇA GALA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;PÃO MINI BATATA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;REQUEIJÃO CREM;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;SUCO GOIABA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;SUCO MARACUJA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TAOLHA UMED;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;UVA VITORIA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;AÇUCAR CRISTAL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BISCOITO MAIZENA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CAFÉ TRADICIONAL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;DESODOR TEIU;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ESPONJA CASA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LAVA LOUÇA TEIU 26/08/2025 - 16:27:00 SIENGE / SOFTPLAN 23 de 36 Detalhes de Insumos Tabela 9 - GUERRERO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LIMP ALUMINIO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LIMP MULTIUSO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LUVA LATEX;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;JOGO XICARAS DE CAFE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;KIT/PORTA CAFE E AÇUCAR;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ADOÇANTE 100ML;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MORTADELA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;LEITE;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;AÇUCAR;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;MARGARINA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BALA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BALA DORI BOLETE TUTTI FRUTTI 600G;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COADOR ROUXINOL DE FLANELA C/ CABO DE MADEIRA M 1U;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COPOPLAST ABNT 80ML TRANSPARENTE 100UN;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COPOPLAST ABNT 200ML TRANSPARENTE 100UN;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COADOR ROUXINOL DE FLANELA C/ CABO DE MADEIRA M 1UN;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;COPOPLAST ABNT 150ML TRANSPARENTE 100UN;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BALA FLORESTAL SONHARE SORTIDA 400G;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;BOMBOM SONHO VALSA 1KG PC C/50UN;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GOMA ELASTICA P/CEDULA MERCUR 100UN;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;GARRAFA TERMICA 1L ALADIN 3532 BRANCA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CARVAO VEGETAL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ÁGUA SANITÁRIA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TINTA PARA CABELO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;CREME DENTAL;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ABSORVENTE A;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;ABSORVENTE B;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TAPIOCA COM FRANGO;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TAPIOCA MARGUERITA;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;TAPIOCA GURIRI;DESPESA COM ALIMENTAÇÃO;;Alimentação
1804;DESPESA COM ALIMENTAÇÃO;FILTRO PAPEL 03 CORACOES;DESPESA COM ALIMENTAÇÃO;;Alimentação
1808;QUENTINHA;;QUENTINHA;;Alimentação
1809;JANTA;RESTAURANTE;JANTA;;Alimentação
2671;CHOCOLATE;;CHOCOLATE;;Alimentação
3192;CAPSULA DE CAFE NESPRESSO VARIADO;;CAPSULA DE CAFE NESPRESSO VARIADO;;Alimentação
3193;CAPSULA DE CAFE NESPRESSO INTENSO;;CAPSULA DE CAFE NESPRESSO INTENSO;;Alimentação
683;TIPOIA;;TIPOIA;;Medicina
684;TERMOMETRO;;TERMOMETRO;;Medicina
685;TALA P/ IMOBILIZACAO EVA;;TALA P/ IMOBILIZACAO EVA;;Medicina
686;SORO FISIOLOGICO;;SORO FISIOLOGICO;;Medicina
687;SERVIÇOS DE ELABORAÇAO PROGRAMA DE;;SERVIÇOS DE ELABORAÇAO PROGRAMA DE;;Medicina
688;SERINGA;;SERINGA;;Medicina
689;PRANCHA POLIETILENO;;PRANCHA POLIETILENO;;Medicina
690;PINÇA ANATOMICA;;PINÇA ANATOMICA;;Medicina
691;MEDICAMENTOS EMERGENCIA;;MEDICAMENTOS EMERGENCIA;;Medicina
692;MEDICAMENTO;;MEDICAMENTO;;Medicina
693;MALETA;;MALETA;;Medicina
694;LUVA DE PROCEDIMENTO;;LUVA DE PROCEDIMENTO;;Medicina
695;INALADOR;;INALADOR;;Medicina
696;HASTE FLEXÍVEL;;HASTE FLEXÍVEL;;Medicina
697;GAZE;;GAZE;;Medicina
699;FITA MICROPOROSA;;FITA MICROPOROSA;;Medicina
700;EXAMES ADMISSIONAIS/DEMISSIONAIS;;EXAMES ADMISSIONAIS/DEMISSIONAIS;;Exames admissionais
701;ESPARADRAPO;;ESPARADRAPO;;Medicina
702;CURATIVO;;CURATIVO;;Medicina
703;CONSULTA MÉDICA;;CONSULTA MÉDICA;;Medicina
704;ATADURA;;ATADURA;;Medicina
705;ANESTÉSICO TÓPICO;;ANESTÉSICO TÓPICO;;Medicina
706;ALGODÃO;;ALGODÃO;;Medicina
707;AGULHA;;AGULHA;;Medicina
708;ÁGUA OXIGENADA ml;;ÁGUA OXIGENADA ml;;Medicina
709;AFERIDOR PRESSAO DIGITAL;;AFERIDOR PRESSAO DIGITAL;;Medicina
1951;VACINA;DHHPPI+L;VACINA;;Medicina
1951;VACINA;RAIVA;VACINA;;Medicina
3662;MALETA DE PRIMEIROS SOCORROS;;MALETA DE PRIMEIROS SOCORROS;;Medicina
3663;ATADURA CREPE 12CM 13 FIOS;;ATADURA CREPE 12CM 13 FIOS;;Medicina
3664;ATADURA CREPE 15CM 13 FIOS;;ATADURA CREPE 15CM 13 FIOS;;Medicina
3665;ESPARADRAPO IMPERM 5CMX4.5CM;;ESPARADRAPO IMPERM 5CMX4.5CM;;Medicina
3666;SOLUCAO FISIOLOGICA 250ML;;SOLUCAO FISIOLOGICA 250ML;;Medicina
3667;TESOURA ZALIKE RETA;;TESOURA ZALIKE RETA;;Medicina
3668;IODOPOVIDONA 100ML;;IODOPOVIDONA 100ML;;Medicina
3669;COMPRESSA DE GAZE ESTERIL;;COMPRESSA DE GAZE ESTERIL;;Medicina
3670;HIDRALI SAL REID ORAL UVA;;HIDRALI SAL REID ORAL UVA;;Medicina
3671;HIDRALI SAL REID ORAL LAR;;HIDRALI SAL REID ORAL LAR;;Medicina
3672;LUVA DE PROCEDIMENTO G 100UN;;LUVA DE PROCEDIMENTO G 100UN;;Medicina
3673;ALGODAO 25G;;ALGODAO 25G;;Medicina
3823;FITA CIRURGICA;;FITA CIRURGICA;;Medicina
3824;HASTES;;HASTES;;Medicina
3825;LUVA DE PROCEDIMENTOS par;;LUVA DE PROCEDIMENTOS par;;Medicina
839;PEDAGIO;;PEDAGIO;;Mobilização/
840;DESPESAS DE TRANSPORTE E VIAGENS;;DESPESAS DE TRANSPORTE E VIAGENS;;Mobilização/
857;PASSAGEM;AÉREO 1;PASSAGEM;;Passagens
857;PASSAGEM;BALSA;PASSAGEM;;Passagens
857;PASSAGEM;ONIBUS;PASSAGEM;;Passagens
857;PASSAGEM;AÉREO 2;PASSAGEM;;Passagens
857;PASSAGEM;AÉREO 3;PASSAGEM;;Passagens
858;BAGAGEM;;BAGAGEM;;Passagens
1831;HOSPEDAGEM / HOTEL MOBILIZAÇÃO;;HOSPEDAGEM / HOTEL MOBILIZAÇÃO;;Mobilização/
2665;CUSTOS COM MOBILIZAÇÂO E;;CUSTOS COM MOBILIZAÇÂO E;;Mobilização/
123;CURSOS E TREINAMENTOS;;CURSOS E TREINAMENTOS;;Custeio de
367;CONSULTORIA, ASSESSORIA E;;CONSULTORIA, ASSESSORIA E;;Assessoria Contábil
2434;NR 10 - CURSO SEGURANÇA EM;;NR 10 - CURSO SEGURANÇA EM;;Custeio de
2435;SEP - CURSO SISTEMA ELÉTRICO DE;;SEP - CURSO SISTEMA ELÉTRICO DE;;Custeio de
2436;NR 35 - CURSO DE SEGURANÇA EM;;NR 35 - CURSO DE SEGURANÇA EM;;Custeio de
2437;NR12 - MAQUINAS E EQUIPAMENTOS;;NR12 - MAQUINAS E EQUIPAMENTOS;;Custeio de
2438;PRIMEIROS SOCORROS;;PRIMEIROS SOCORROS;;Custeio de
2439;NR 11;;NR 11;;Custeio de
841;SOFÁ;;SOFÁ;;Móveis e Utensílios
842;CÔMODA (INATIVO);;CÔMODA (INATIVO);;Móveis e Utensílios
843;CAMA TIPO BELICHE;;CAMA TIPO BELICHE;;Móveis e Utensílios
844;CAMA BOX;;CAMA BOX;;Móveis e Utensílios
845;CAFETEIRA;;CAFETEIRA;;Insumos
846;CAMA DE CASAL;;CAMA DE CASAL;;Móveis e Utensílios
860;SANDUICHEIRA;;SANDUICHEIRA;;Patrimônio
861;REFRIGERADOR;;REFRIGERADOR;;Patrimônio
862;MAQUINA DE LAVAR;;MAQUINA DE LAVAR;;Patrimônio
863;LIQUIDIFICADOR;;LIQUIDIFICADOR;;Patrimônio
864;FOGÃO;;FOGÃO;;Patrimônio
865;CONTAINER;;CONTAINER;;Patrimônio
866;ASPIRADOR DE PÓ;;ASPIRADOR DE PÓ;;Patrimônio
2233;CADEIRA DE ESCRITORIO;PRETA;CADEIRA DE ESCRITORIO;;Patrimônio
2448;MANGOTE 5,0M 32MM P/ VIBRADOR DE;;MANGOTE 5,0M 32MM P/ VIBRADOR DE;;Patrimônio
2449;MOTOVIBRADOR 7,0HP GASOL S/ MANGOTE;;MOTOVIBRADOR 7,0HP GASOL S/ MANGOTE;;Patrimônio
185;SERVIÇO DE ENTREGA;;SERVIÇO DE ENTREGA;;Fretes e Entrega
1720;SERVICO DE FRETE;;SERVICO DE FRETE;;Fretes e Entrega
232;LOCAÇÃO DE TENDAS;;LOCAÇÃO DE TENDAS;;Locações Diversas
2073;LOCACAO CONTAINER;;LOCACAO CONTAINER;;Locação de
1350;PENSÃO ALIMENTICIA;;PENSÃO ALIMENTICIA;;Pensão Alimentícia
85;LOCAÇÃO DE TERRENO/GALPÃO;;LOCAÇÃO DE TERRENO/GALPÃO;;Aluguéis
208;HOSPEDAGEM DE MÃO DE OBRA - HOTEL vb;;HOSPEDAGEM DE MÃO DE OBRA - HOTEL vb;;Hospedagem
225;ALUGUEL DE TERRENO vb;;ALUGUEL DE TERRENO vb;;Aluguéis
2585;LOCACAO IMOVEL;;LOCACAO IMOVEL;;Aluguéis
3456;ALUGUEL PARA ALOJAMENTO;;ALUGUEL PARA ALOJAMENTO;;Aluguéis
3897;LOCAÇÃO DE IMÓVEL - GALPÃO;;LOCAÇÃO DE IMÓVEL - GALPÃO;;Aluguéis
3898;LOCAÇÃO DE IMÓVEL - ESCRITÓRIO;;LOCAÇÃO DE IMÓVEL - ESCRITÓRIO;;Aluguéis
3802;LOCAÇÃO DE ANDAIME FACHADEIRO;;LOCAÇÃO DE ANDAIME FACHADEIRO;;Locações Diversas
228;LOCAÇÃO ESCORAMENTO METÁLICO m3;;LOCAÇÃO ESCORAMENTO METÁLICO m3;;Locação
229;LOCAÇAO DE COMPACTADOR DE SOLO;;LOCAÇAO DE COMPACTADOR DE SOLO;;Locação
230;LOCAÇAO DE BETONEIRA 400;;LOCAÇAO DE BETONEIRA 400;;Locação
231;LOCAÇÃO BOMBA MANGOTE;;LOCAÇÃO BOMBA MANGOTE;;Locação
1817;LOCAÇÃO DE RADIOS DE COMUNICAÇÃO;;LOCAÇÃO DE RADIOS DE COMUNICAÇÃO;;Locação
2113;LOCAÇÃO TERRÔMETRO DIGITAL;;LOCAÇÃO TERRÔMETRO DIGITAL;;Locação
2114;TERRÔMETRO DIGITAL;;TERRÔMETRO DIGITAL;;Locação
2254;LOCAÇÃO MOTOR VIBRADOR;MOTOR VIBROMAK AF 2400W 220V CTR 1140;LOCAÇÃO MOTOR VIBRADOR;;Locação
2431;LOCAÇÃO BOMBA SUBMERSIVEL DE;;LOCAÇÃO BOMBA SUBMERSIVEL DE;;Locação de
2432;LOCAÇÃO MANGOTE VIBRADOR VC-32X4M;;LOCAÇÃO MANGOTE VIBRADOR VC-32X4M;;Locação de
2433;LOCAÇÃO MOTOR DE;;LOCAÇÃO MOTOR DE;;Locação de
2756;RECEPTOR GNSS SATLAB TR7 PRO - RTK;;RECEPTOR GNSS SATLAB TR7 PRO - RTK;;Locação de
3404;LOCACAO SERRA CIRCULAR dia;;LOCACAO SERRA CIRCULAR dia;;Locação
3460;LOCAÇÃO DE EQUIPAMENTOS LEVES;MATERLO DELIDOR;LOCAÇÃO DE EQUIPAMENTOS LEVES;;Locação
3460;LOCAÇÃO DE EQUIPAMENTOS LEVES;PONTEIRO SDS MAX;LOCAÇÃO DE EQUIPAMENTOS LEVES;;Locação
3460;LOCAÇÃO DE EQUIPAMENTOS LEVES;PUNHO COMPLETO;LOCAÇÃO DE EQUIPAMENTOS LEVES;;Locação
1818;LOCACAO BANHEIRO QUIMICO;;LOCACAO BANHEIRO QUIMICO;;Locação Banheiro
86;VISTORIA A VIZINHOS E OUTROS vb;;VISTORIA A VIZINHOS E OUTROS vb;;Aquisição de Bens
87;VALOR DE COMPRA DO TERRENO vb;;VALOR DE COMPRA DO TERRENO vb;;Aquisição de Bens
88;JUROS PARA AQUISICAO DE IMOVEIS vb;;JUROS PARA AQUISICAO DE IMOVEIS vb;;Aquisição de Bens
103;HONORARIOS C/ ADVOGADOS vb;;HONORARIOS C/ ADVOGADOS vb;;Assessoria Jurídica
104;COFINS E PIS vb;;COFINS E PIS vb;;COFINS
117;GRATIFICACOES vb;;GRATIFICACOES vb;;Comissão de Venda
